rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
26,"spotify:track:4FRW5Nza1Ym91BGV4nFWXI","Drake, Rick Ross","Lemon Pepper Freestyle (feat. Rick Ross)","OVO",3,3,2,"995370"
27,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",6,6,2,"964638"
28,"spotify:track:055Mme9ReKK99jRFA5UJ55","Shane Codd","Get Out My Head","Polydor Records",19,27,18,"959626"
29,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",4,21,12,"945588"
30,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",21,33,14,"927437"
31,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",22,22,2,"924922"
32,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,24,31,"918537"
33,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",2,28,31,"880288"
34,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",4,30,37,"875780"
35,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",3,29,22,"855659"
36,"spotify:track:44xO8889yUQHn70P73NILS","Navos","Believe Me","Universal-Island Records Ltd.",36,42,6,"836168"
37,"spotify:track:4u4NyuceXP7Uzh7XFJKCr1","Justin Bieber","Hold On","RBMG/Def Jam",34,34,2,"809089"
38,"spotify:track:76Tuo484SLohJakHLnGI3B","Little Mix","Sweet Melody","RCA Records Label",7,36,21,"809077"
39,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",1,37,116,"796475"
40,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",36,41,221,"786949"
41,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",6,35,20,"777316"
42,"spotify:track:3io8SywLvvaJDxTU94phL7","Digga D, AJ Tracey","Bringing It Back","CGM Records",4,31,6,"773220"
43,"spotify:track:3Iba59sFmGhQ4kbCY5L8AX","Tom Grennan","Little Bit of Love","Insanity Records",43,101,3,"763671"
44,"spotify:track:31qCy5ZaophVA81wtlwLc4","Justin Bieber","Anyone","RBMG/Def Jam",6,38,11,"752730"
45,"spotify:track:1KixkQVDUHggZMU9dUobgm","Ava Max","My Head & My Heart","Atlantic Records",45,49,5,"742945"
46,"spotify:track:31gzwBma4iEppvk8um5ZGx","Fredo, Dave","Money Talks (feat. Dave)","Neighbourhood",2,39,7,"735604"
47,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",46,46,4,"725928"
48,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,52,70,"699703"
49,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",1,44,21,"695771"
50,"spotify:track:2Lhdl74nwwVGOE2Gv35QuK","Gym Class Heroes","Cupid's Chokehold / Breakfast in America","Decaydance/Fueled By Ramen/ATL",50,107,2,"682345"
51,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,48,48,"666992"
52,"spotify:track:1o6x7iRcDQPEEg8YPgLeVA","Central Cee","Day in the Life","Central Cee",52,116,4,"665598"
53,"spotify:track:4CH0dVylkeBPydRM7AaG8g","Ella Henderson, Tom Grennan","Let’s Go Home Together","Atlantic Records UK",53,95,3,"661969"
54,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",8,43,35,"659365"
55,"spotify:track:5erCwioOcRwP59NJUAtEK3","D-Block Europe, RAYE","Ferrari Horses","D-Block Europe",55,74,3,"650782"
56,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",37,53,5,"647305"
57,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,50,32,"639137"
58,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner","RCA Records Label",13,45,17,"635282"
59,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",59,90,4,"626935"
60,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",47,47,7,"624406"
61,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",17,63,48,"589432"
62,"spotify:track:45S5WTQEGOB1VHr1Q4FuPl","Harry Styles","Golden","Columbia",29,71,24,"585844"
63,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",62,75,28,"582080"
64,"spotify:track:3z4CGd63tpUn9a6oQSG0CI","Dave, Burna Boy","Location (feat. Burna Boy)","Neighbourhood",9,58,106,"580850"
65,"spotify:track:6LW3Z1GqbL78TIjfDyg4zp","Wilkinson, Becky Hill","Afterglow","EMI",38,51,7,"574247"
66,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","HITCO",2,54,64,"564924"
67,"spotify:track:2ePtv8MlBO9nuuXABqAfEX","ElyOtto","SugarCrash!","Otto Dynamite/RCA Records",52,55,4,"563921"
68,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",6,56,148,"563565"
69,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",39,61,25,"556559"
70,"spotify:track:50v2TSRV31bwpAPkjWejNL","KSI, Craig David, Digital Farm Animals","Really Love (feat. Craig David & Digital Farm Animals)","BMG Rights Management (US) LLC",6,84,21,"556501"
71,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",38,59,22,"555292"
72,"spotify:track:3cCLTTEpHB0f47z5GBcUr3","AJ Tracey","Anxious","AJ Tracey",40,40,2,"554294"
73,"spotify:track:2etHQJxIbV0soyPhelVs9Y","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",64,64,10,"552238"
74,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",52,65,157,"549832"
75,"spotify:track:0osdzA0D159EUmBcrwMcB4","Wes Nelson, Hardy Caprio","See Nobody","EMI",6,69,26,"549785"
76,"spotify:track:5lWUeSYO61UYgNlFlqcwYl","Nathan Dawe, KSI","Lighter (feat. KSI)","Atlantic Records UK",4,77,34,"544313"
77,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,92,72,"543548"
78,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",68,82,174,"541059"
79,"spotify:track:3vMtiUewPWlK5UsIlE8lIy","Jorja Smith","Addicted","FAMM",79,-1,1,"540910"
80,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",1,67,70,"540090"
81,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",11,68,36,"537326"
82,"spotify:track:2f0pn9DkEJwAzXApnFh5cr","BANNERS","Someone To You","Island Records",60,76,35,"534965"
83,"spotify:track:0E4Y1XIbs8GrAT1YqVy6dq","Ed Sheeran","Afterglow","Atlantic Records UK",9,62,13,"529079"
84,"spotify:track:17bGtGqqaXOgVnhnfx5NlE","Paul Woolford, Diplo, Kareen Lomax","Looking For Me","Higher Ground",6,70,35,"522677"
85,"spotify:track:4vLBnQtece15fFhqWxZvJP","Wilbur Soot","Your New Boyfriend","Wilbur Soot",50,72,14,"514128"
86,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",6,79,37,"509566"
87,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,80,126,"509539"
88,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",31,78,82,"506421"
89,"spotify:track:2Rr1INov0ckj7bLTsk9LV1","Nathan Dawe, Little Mix","No Time For Tears","Atlantic Records UK",50,93,16,"499274"
90,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",10,85,37,"497593"
91,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,66,18,"495446"
92,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",73,88,8,"493647"
93,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",84,97,36,"492758"
94,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",27,99,66,"492528"
95,"spotify:track:5qqabIl2vWzo9ApSC317sa","Oasis","Wonderwall - Remastered","Big Brother Recordings Ltd",61,87,216,"489531"
96,"spotify:track:0goOUCNL6MYrqSVvGhvsxw","Fumez The Engineer, A92, Offica","A92 x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",53,100,20,"487582"
97,"spotify:track:55Am8neGJkdj2ADaM3aw5H","James Arthur","Train Wreck","Columbia",27,73,26,"486612"
98,"spotify:track:7EZA4wXtnlZBiJQibMvtyA","Digga D","Toxic","CGM Records",47,57,4,"484490"
99,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,86,85,"482138"
100,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",3,81,31,"477541"
101,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",2,83,43,"471529"
102,"spotify:track:03snIuKJr5u7zpyp9zpQMU","Headie One, AJ Tracey, Stormzy","Ain't It Different (feat. AJ Tracey & Stormzy)","Relentless Records",2,89,30,"471049"
103,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",53,91,69,"467351"
104,"spotify:track:54OBgO0Xwu20Jak9TMXbR7","Nathan Evans","Wellerman - Sea Shanty","Polydor Records",104,165,7,"463016"
105,"spotify:track:3Fzlg5r1IjhLk2qRw667od","Toploader","Dancing in the Moonlight","Sony Soho Square",87,102,110,"458480"
106,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",8,118,67,"457959"
107,"spotify:track:0DmAvNCAK08oCi7miSZUIY","Sigala, James Arthur","Lasting Lover","Ministry of Sound Recordings",28,96,28,"453807"
108,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",5,98,208,"449011"
109,"spotify:track:2kS6td1yvmpNgZTt1q5pQq","Mother Mother","Hayloft","Last Gang",70,94,12,"445973"
110,"spotify:track:7G5VNGDnHt414PyL8rosns","D-Block Europe, Aitch","UFO","D-Block Europe",12,103,24,"444530"
111,"spotify:track:3Uo7WG0vmLQ07WB4BDwy7D","Taylor Swift","willow","Taylor Swift",11,106,14,"442594"
112,"spotify:track:2NnJpRXIlx35Vij3bPZO0h","Machine Gun Kelly, CORPSE","DAYWALKER! (feat. CORPSE)","Bad Boy/Interscope Records",112,-1,1,"441398"
113,"spotify:track:0RLLvYBopDwooCyvnTwgYu","Lil Tjay","F.N","Columbia",75,104,78,"439269"
114,"spotify:track:3kNWyHdLVW1x6pn9EnSQ1H","Tom Zanetti","Didn't Know","SiC Records Limited",114,162,4,"438068"
115,"spotify:track:4Of7rzpRpV1mWRbhp5rAqG","Lewis Capaldi","Bruises","Vertigo Berlin",9,105,111,"428629"
116,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",25,108,57,"425626"
117,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",85,111,20,"424352"
118,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",118,121,6,"422738"
119,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",2,113,80,"422006"
120,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",3,114,127,"418665"
121,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",21,184,30,"416291"
122,"spotify:track:70dadmYOwUCwEGHgEVV3NV","Digga D","Bluuwuu","CGM Records",29,60,3,"411031"
123,"spotify:track:6FE2iI43OZnszFLuLtvvmg","MKTO","Classic","Columbia/M2V",109,109,20,"409985"
124,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",74,126,77,"407994"
125,"spotify:track:33EGYJLLwz56YIP5Ex9VKs","AJ Tracey, Mabel","West Ten","AJ Tracey",7,119,37,"405257"
126,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",4,115,58,"404870"
127,"spotify:track:2oW5T6viRcUuE6Ttk6TJ9B","Fumez The Engineer, Sava, OTP, BM X MINI","TPL x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",127,-1,1,"403875"
128,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",83,117,24,"402445"
129,"spotify:track:2ZEq4HT450Ye9IFGPTl9qV","Joel Corry","Lonely","Atlantic Records UK",8,123,59,"402240"
130,"spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","Whitney Houston","I Wanna Dance with Somebody (Who Loves Me)","Arista/Legacy",99,125,101,"400919"
131,"spotify:track:7E2C5rBLpCKwQlhJPVFBRS","Yung Bleu, Drake","You’re Mines Still (feat. Drake)","OVO Sound/Warner Records",120,138,12,"400642"
132,"spotify:track:6sTLPH7I4aTX8ocQjUbG4K","Central Cee","Pinging (6 Figures)","Central Cee",96,-1,3,"399237"
133,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,146,149,"398195"
134,"spotify:track:5gSZoRy42TxBxyAdHs9wXO","Central Cee","Fraud","Central Cee",134,-1,1,"395744"
135,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",9,112,35,"395352"
136,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,128,101,"390908"
137,"spotify:track:6K4t31amVTZDgR3sKmwUJJ","Tame Impala","The Less I Know The Better","Universal Music Australia Pty. Ltd.",116,139,66,"390691"
138,"spotify:track:3gbBpTdY8lnQwqxNCcf795","Bastille","Pompeii","Virgin Records Ltd",90,151,58,"390460"
139,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",5,122,57,"389938"
140,"spotify:track:3bidbhpOYeV4knp8AIu8Xn","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",98,164,93,"389871"
141,"spotify:track:07GvNcU1WdyZJq3XxP0kZa","Fleetwood Mac","Go Your Own Way - 2004 Remaster","Rhino/Warner Records",88,144,72,"388399"
142,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",2,127,40,"388183"
143,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",143,148,16,"387981"
144,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",10,134,101,"387438"
145,"spotify:track:1qDrWA6lyx8cLECdZE7TV7","Gotye, Kimbra","Somebody That I Used To Know","Samples & Seconds / Republic",136,136,4,"387432"
146,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,130,61,"385278"
147,"spotify:track:7b4ky1LlQLFhXHmhZkFgqV","AJ Tracey","Ladbroke Grove","AJ Tracey",2,131,109,"384893"
148,"spotify:track:1XGmzt0PVuFgQYYnV2It7A","Maroon 5, Wiz Khalifa","Payphone","Interscope Records*",148,149,5,"382490"
149,"spotify:track:3UjtIALeg72qmJiKPWBvM3","Two Door Cinema Club","What You Know","Glassnote Entertainment Group LLC",69,142,61,"382296"
150,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",22,129,34,"380703"
151,"spotify:track:107TX4vj1U8We3uqDmb9oO","Central Cee","Ruby","Central Cee",151,-1,1,"380504"
152,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",4,140,50,"380145"
153,"spotify:track:0UvCh63URrLFcPkKt99hHd","Oasis","Don't Look Back In Anger - Remastered","Big Brother Recordings Ltd",44,137,169,"380118"
154,"spotify:track:4slSrbTK1sNK4I1mDYEthf","S1mba, DTG","Rover (feat. DTG)","Parlophone UK",4,147,51,"379900"
155,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",99,143,26,"378517"
156,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",37,160,186,"378086"
157,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",12,145,155,"378046"
158,"spotify:track:254bXAqt3zP6P50BdQvEsq","Fleetwood Mac","Everywhere - 2017 Remaster","Rhino/Warner Records",86,161,123,"377977"
159,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",13,133,45,"377842"
160,"spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ","ROSÉ","On The Ground","YG Entertainment/Interscope Records",160,-1,1,"376872"
161,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",3,135,36,"376212"
162,"spotify:track:7BHPGtpuuWWsvE7cCaMuEU","The Kooks","Naive","Virgin Records",68,159,174,"372121"
163,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",15,110,34,"371754"
164,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",112,154,13,"370952"
165,"spotify:track:2gam98EZKrF9XuOkU13ApN","Nelly Furtado, Timbaland","Promiscuous","Mosley / Geffen",93,169,20,"369793"
166,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",11,173,26,"369774"
167,"spotify:track:4FUFk1uJuPtUJrDQ8ZSylK","James Hype, HARLEE","Afraid (feat. HARLEE)","Universal-Island Records Ltd.",167,-1,1,"369043"
168,"spotify:track:4u7EnebtmKWzUH433cf5Qv","Queen","Bohemian Rhapsody - Remastered 2011","Hollywood Records",30,166,97,"368912"
169,"spotify:track:0ntQJM78wzOLVeCUAW7Y45","Kings of Leon","Sex on Fire","RCA/Legacy",158,158,8,"368712"
170,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin'","Columbia",133,163,96,"368635"
171,"spotify:track:7CH8J4ulT49UfZwSDSkSZA","Jax Jones, Au/Ra","i miss u (with Au/Ra)","Polydor Records",69,124,23,"366039"
172,"spotify:track:2RlgNHKcydI9sayD2Df2xp","Electric Light Orchestra","Mr. Blue Sky","Epic/Legacy",101,179,74,"363368"
173,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","Hollywood Records",73,175,96,"363296"
174,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",16,168,48,"363249"
175,"spotify:track:7tCOBSryRDEQXSUTNFLBBS","Abra Cadabra","Mixed Emotions","Abra Cadabra",83,156,5,"363211"
176,"spotify:track:68rVGSTnCiFOET9k5Vd8Se","YUNGBLUD","parents","Locomotion Recordings/Geffen Records",176,-1,1,"362865"
177,"spotify:track:3B0WbRucJ6ZIla2G9IVt2E","Tion Wayne, dutchavelli, Stormzy","I Dunno (feat. Dutchavelli & Stormzy)","Atlantic Records UK",8,174,42,"362596"
178,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",94,181,23,"361825"
179,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,172,66,"361219"
180,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",180,185,3,"360826"
181,"spotify:track:5NORWMFC27ywGSZxi8uquP","The Lumineers","Ophelia","Dualtone Music Group, Inc.",145,167,14,"360047"
182,"spotify:track:6N1EjQjnvhOjFrF6oUmGPa","Bryan Adams","Summer Of '69","A&M",132,170,44,"359791"
183,"spotify:track:7kQUdVjev73xIuwu7W6YW9","SR","Welcome To Brixton","SR",183,-1,1,"357705"
184,"spotify:track:4QPEwDdOMhY7rNS05mTyMR","Stormzy, Burna Boy, Ed Sheeran","Own It (feat. Ed Sheeran & Burna Boy)","Atlantic Records UK",1,180,69,"357202"
185,"spotify:track:2gqWRRCXnma9L8xQ1RdemQ","The Kid LAROI","SO DONE","Columbia",36,150,21,"357119"
186,"spotify:track:5xoUgPXbMNUmoHU0Enwtwq","The Kooks","She Moves In Her Own Way","Virgin Records",107,188,93,"356988"
187,"spotify:track:5qrSlOut2rNAWv3ubArkNy","Dean Lewis","Be Alright","Universal Music Australia Pty. Ltd.",14,178,110,"355658"
188,"spotify:track:4i2qxFEVVUi8yOYoxB8TCX","Miley Cyrus","Midnight Sky","RCA Records Label",14,141,31,"354860"
189,"spotify:track:7e8utCy2JlSB8dRHKi49xM","Arctic Monkeys","Fluorescent Adolescent","Domino/Warner Records",82,-1,109,"352973"
190,"spotify:track:2jyjhRf6DVbMPU5zxagN2h","Passenger","Let Her Go","Nettwerk Records",147,177,49,"352932"
191,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,195,177,"352109"
192,"spotify:track:5y0ekFHNfFbjKhZlguSzdf","AJ Tracey, MoStack","Dinner Guest (feat. MoStack)","AJ Tracey",7,176,46,"352070"
193,"spotify:track:31c1V9xUONZYk78NE4Id8D","Ryn Weaver","Pierre","Benny Blanco Major",83,132,10,"351594"
