rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
16,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",11,15,15,"1292048"
17,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",12,16,30,"1258319"
18,"spotify:track:3VT8hOC5vuDXBsHrR53WFh","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",18,18,14,"1256711"
19,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",1,22,45,"1145868"
20,"spotify:track:53HqOfi7OfHRXzcWTdGJB3","AJ Tracey","Little More Love","Revenge Records",20,24,4,"1115741"
21,"spotify:track:7pnQ23WgZca9jEfMts9qsR","A1 x J1","Latest Trends","EMI",4,20,14,"1113933"
22,"spotify:track:2gyYjQWXKxemhAyMPgctIx","J. Cole","i n t e r l u d e","Dreamville, Inc., Under exclusive license to Roc Nation Records",22,-1,1,"1091418"
23,"spotify:track:3J8EOeKLTLXORtWPpOU5bE","Lil Tjay, 6LACK","Calling My Phone","Columbia",1,19,13,"1087893"
24,"spotify:track:4CH0dVylkeBPydRM7AaG8g","Ella Henderson, Tom Grennan","Let’s Go Home Together","Atlantic Records UK",24,26,11,"1070453"
25,"spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q","Majestic, Boney M.","Rasputin","NITRON music",25,28,7,"1068697"
26,"spotify:track:2qzW5AK8ldKUOWUETwAkZY","Dave","Titanium","Neighbourhood",9,23,5,"1037530"
27,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",17,21,3,"1012685"
28,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,29,76,"999709"
29,"spotify:track:15OCqNPYoLziEAsbVnqRj5","Mimi Webb","Good Without","Epic",22,27,7,"997242"
30,"spotify:track:0939D7aT18uBDS2MTjWzct","Coldplay","Higher Power","Parlophone UK",30,-1,1,"988187"
31,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Glassnote Entertainment Group LLC",31,31,7,"964064"
32,"spotify:track:4I5bvu2KDsrCg0EWHIcvul","Anne-Marie, KSI, Digital Farm Animals","Don't Play","Asylum Records",2,25,17,"952505"
33,"spotify:track:3kNWyHdLVW1x6pn9EnSQ1H","Tom Zanetti","Didn't Know","SiC Records Limited",33,39,12,"946749"
34,"spotify:track:1KixkQVDUHggZMU9dUobgm","Ava Max","My Head & My Heart","Atlantic Records",26,33,13,"930289"
35,"spotify:track:2BITQ360Knh6qNAOqR7Dyq","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment / 10K Projects",35,-1,1,"926208"
36,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",22,35,10,"915560"
37,"spotify:track:0UCKUJU94sx8XBQnaNsRkB","Central Cee","Commitment Issues","Central Cee",9,34,13,"901520"
38,"spotify:track:1M4OcYkxAtu3ErzSgDEfoi","Cardi B","Up","Atlantic Records",16,32,14,"893464"
39,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",5,37,18,"890337"
40,"spotify:track:44xO8889yUQHn70P73NILS","Navos","Believe Me","Universal-Island Records Ltd.",29,38,14,"865701"
41,"spotify:track:1nahzW3kfMuwReTka28tH5","Justin Bieber","Hold On","RBMG/Def Jam",7,36,10,"860214"
42,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",40,40,14,"847085"
43,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",2,30,27,"844270"
44,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",36,43,229,"816672"
45,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",6,41,28,"793648"
46,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",45,45,36,"781086"
47,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",34,42,12,"768576"
48,"spotify:track:1YHjRAptXqPdsdx3g6FNJL","Wes Nelson, Yxng Bane","Nice To Meet Ya (feat. Yxng Bane)","EMI",44,44,6,"753837"
49,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",1,49,124,"736897"
50,"spotify:track:21UkXrc9kD48rNpTMI2ecz","Lil Tecca","NEVER LEFT","Galactic / Republic Records",50,-1,1,"735178"
51,"spotify:track:5gjATWO1EIhrCP1CQ2GWg8","Rag'n'Bone Man, P!nk","Anywhere Away from Here (Rag’n’Bone Man & P!nk)","Best Laid Plans/Columbia",51,175,3,"730232"
52,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",7,56,21,"689467"
53,"spotify:track:40JjCZcdzT9ldZk5DhFqdZ","Little Mix, Saweetie","Confetti (feat. Saweetie)","RCA Records Label",51,51,2,"683020"
54,"spotify:track:5J5CpT6bgE6KYKk23jgp9W","KSI, YUNGBLUD, Polo G","Patience (feat. YUNGBLUD & Polo G)","BMG Rights Management (US) LLC",2,47,9,"680655"
55,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,55,78,"679485"
56,"spotify:track:3iw6V4LH7yPj1ESORX9RIN","Nathan Evans, 220 KID, Billen Ted","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Polydor Records",10,46,16,"670391"
57,"spotify:track:4vzJrkfHbCGaodPA5RY5BV","Central Cee","Loading","Central Cee",20,52,29,"668765"
58,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",37,50,13,"665268"
59,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",17,57,56,"645426"
60,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,53,39,"642502"
61,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",4,54,20,"633254"
62,"spotify:track:055Mme9ReKK99jRFA5UJ55","Shane Codd","Get Out My Head","Polydor Records",19,48,26,"619221"
63,"spotify:track:5Z8Dj3LtbyCMiwE86rhg2f","Fred again.., The Blessed Madonna","Marea (We’ve Lost Dancing)","Atlantic Records UK",59,60,6,"598692"
64,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,68,80,"596019"
65,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",2,58,39,"593216"
66,"spotify:track:4YMApzzqCO31TPxPvgdHhh","Nathan Dawe, Anne-Marie, MoStack","Way Too Long","Atlantic Records UK",58,66,5,"577440"
67,"spotify:track:3z4CGd63tpUn9a6oQSG0CI","Dave, Burna Boy","Location (feat. Burna Boy)","Neighbourhood",9,62,114,"571957"
68,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",39,64,33,"571730"
69,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",62,65,182,"569686"
70,"spotify:track:0HUTL8i4y4MiGCPId7M7wb","Surf Curse","Freaks","Surf Curse",70,167,2,"568989"
71,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",4,63,45,"561400"
72,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,61,56,"552198"
73,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",52,70,165,"539625"
74,"spotify:track:7htmRcPbmrY9oenatxz9UL","A1 x J1, Aitch","Latest Trends (feat. Aitch) - Remix","EMI",23,69,9,"535593"
75,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",6,91,10,"533455"
76,"spotify:track:6xw8ld1ztoCKifwTN6uGDq","Griff","Black Hole","Warner Records",76,182,7,"527299"
77,"spotify:track:0IUprcNjE2hDtlvY8rq2W9","Lovejoy","One Day","Wilbur Soot",77,-1,1,"525164"
78,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",1,71,29,"523148"
79,"spotify:track:5qqabIl2vWzo9ApSC317sa","Oasis","Wonderwall - Remastered","Big Brother Recordings Ltd",61,76,224,"521772"
80,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",80,100,28,"519774"
81,"spotify:track:4FEcEwbE2vsqhxbTPtiNTL","Noizu","Summer 91 (Looking Back)","RCA Records Label",78,78,6,"516918"
82,"spotify:track:1EHUQesfVKwbthtNcpBi9g","The Kid LAROI, Miley Cyrus","WITHOUT YOU (with Miley Cyrus)","Columbia",59,59,2,"513761"
83,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",74,81,85,"513577"
84,"spotify:track:76Tuo484SLohJakHLnGI3B","Little Mix","Sweet Melody","RCA Records Label",7,80,29,"510148"
85,"spotify:track:4cJgjjWMjf4nfLRuSr4hVl","Bad Boy Chiller Crew","Don't You Worry About Me","Relentless Records",85,102,4,"508753"
86,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,73,40,"500839"
87,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",38,86,30,"499856"
88,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",47,74,15,"497831"
89,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",1,92,78,"494824"
90,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",6,85,156,"490651"
91,"spotify:track:3nY8AqaMNNHHLYV4380ol0","StarBoi3, Doja Cat","Dick (feat. Doja Cat)","Not specified",91,132,2,"489837"
92,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",72,72,16,"488319"
93,"spotify:track:1tLV0GD0WXQ1Z8BKOQscti","Central Cee","6 For 6","Central Cee",14,79,9,"487618"
94,"spotify:track:2Lhdl74nwwVGOE2Gv35QuK","Gym Class Heroes","Cupid's Chokehold / Breakfast in America","Decaydance/Fueled By Ramen/ATL",46,77,10,"486576"
95,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",3,82,30,"480805"
96,"spotify:track:54zJ1SxDe0CQhWRij7E0no","Becky Hill","Last Time","Polydor Records",84,84,6,"480256"
97,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","HITCO",2,87,72,"479947"
98,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",8,97,43,"477392"
99,"spotify:track:20BOju91NaEFK5Py4VJ2pp","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",64,75,18,"474810"
100,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",3,93,135,"472015"
101,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",101,165,24,"465633"
102,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,95,134,"464976"
103,"spotify:track:2f0pn9DkEJwAzXApnFh5cr","BANNERS","Someone To You","Island Records",60,98,43,"463689"
104,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",6,88,28,"463537"
105,"spotify:track:03snIuKJr5u7zpyp9zpQMU","Headie One, AJ Tracey, Stormzy","Ain't It Different (feat. AJ Tracey & Stormzy)","Relentless Records",2,138,38,"459355"
106,"spotify:track:2WJVFqVQ3ivhAoAQWzEzeL","Years & Years","Starstruck","Polydor Records",106,110,3,"457741"
107,"spotify:track:11ZulcYY4lowvcQm4oe3VJ","Ashnikko, Princess Nokia","Slumber Party (feat. Princess Nokia)","Parlophone UK",88,99,7,"454628"
108,"spotify:track:6LW3Z1GqbL78TIjfDyg4zp","Wilkinson, Becky Hill","Afterglow","EMI",38,101,15,"453707"
109,"spotify:track:1jDJFeK9x3OZboIAHsY9k2","Elton John","I'm Still Standing","EMI",109,111,13,"453435"
110,"spotify:track:7nX1m12HTyIyiATwrcHCUh","Rag'n'Bone Man","All You Ever Wanted","Best Laid Plans/Columbia",110,-1,5,"452690"
111,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,104,93,"452496"
112,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",21,90,22,"452464"
113,"spotify:track:7kQUdVjev73xIuwu7W6YW9","SR","Welcome To Brixton","SR",113,128,7,"451968"
114,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",84,109,44,"448734"
115,"spotify:track:5lWUeSYO61UYgNlFlqcwYl","Nathan Dawe, KSI","Lighter (feat. KSI)","Atlantic Records UK",4,105,42,"448165"
116,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",11,96,44,"446794"
117,"spotify:track:2WnAKZefdRHxtBEkRjFOHC","Justin Bieber","Anyone","RBMG/Def Jam",6,94,19,"445753"
118,"spotify:track:20GrahbI4AzAOWxpYfDKkf","DJ Khaled, Post Malone, DaBaby, Megan Thee Stallion, Lil Baby","I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","Epic/We The Best",67,67,2,"444545"
119,"spotify:track:3Fzlg5r1IjhLk2qRw667od","Toploader","Dancing in the Moonlight","Sony Soho Square",87,107,118,"443319"
120,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",2,108,51,"443229"
121,"spotify:track:3io8SywLvvaJDxTU94phL7","Digga D, AJ Tracey","Bringing It Back","CGM Records",4,89,14,"440833"
122,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",27,117,74,"440487"
123,"spotify:track:2KYnSFIrSbaKUXWetW7Klt","Paul Woolford, Diplo, Kareen Lomax","Looking For Me","Higher Ground",6,115,43,"434180"
124,"spotify:track:4vLBnQtece15fFhqWxZvJP","Wilbur Soot","Your New Boyfriend","Wilbur Soot",50,116,22,"429937"
125,"spotify:track:39LLxExYz6ewLAcYrzQQyP","Dua Lipa","Levitating","Warner Records",44,159,7,"428283"
126,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",6,123,45,"427825"
127,"spotify:track:45S5WTQEGOB1VHr1Q4FuPl","Harry Styles","Golden","Columbia",29,120,32,"427804"
128,"spotify:track:3gdewACMIVMEWVbyb8O9sY","Elton John","Rocket Man (I Think It's Going To Be A Long, Long Time)","EMI",77,135,32,"426040"
129,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",5,130,216,"425114"
130,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",16,124,56,"424602"
131,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,112,156,"423076"
132,"spotify:track:07GvNcU1WdyZJq3XxP0kZa","Fleetwood Mac","Go Your Own Way - 2004 Remaster","Rhino/Warner Records",88,126,80,"419352"
133,"spotify:track:6rTInqW3YECMkQsBEHw4sd","Young Stoner Life, Young Thug, Gunna, Drake","Solid (feat. Drake)","300 Entertainment",44,103,4,"418522"
134,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",31,122,90,"418315"
135,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,106,109,"417799"
136,"spotify:track:0ntQJM78wzOLVeCUAW7Y45","Kings of Leon","Sex on Fire","RCA/Legacy",133,147,16,"415825"
137,"spotify:track:161DnLWsx1i3u1JT05lzqU","Bruno Mars","Talking to the Moon","Atlantic Records",121,121,5,"412021"
138,"spotify:track:0DmAvNCAK08oCi7miSZUIY","Sigala, James Arthur","Lasting Lover","Ministry of Sound Recordings",28,134,36,"410492"
139,"spotify:track:2oW5T6viRcUuE6Ttk6TJ9B","Fumez The Engineer, Sava, OTP, BM X MINI","TPL x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",72,113,9,"410327"
140,"spotify:track:2gam98EZKrF9XuOkU13ApN","Nelly Furtado, Timbaland","Promiscuous","Mosley / Geffen",93,149,28,"409695"
141,"spotify:track:31gzwBma4iEppvk8um5ZGx","Fredo, Dave","Money Talks (feat. Dave)","Neighbourhood",2,131,15,"408913"
142,"spotify:track:2CYVETnhM9aytqrazYYwrK","Taylor Swift","Mr. Perfectly Fine (Taylor’s Version) (From The Vault)","Taylor Swift",28,119,5,"408297"
143,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",143,190,10,"407046"
144,"spotify:track:254bXAqt3zP6P50BdQvEsq","Fleetwood Mac","Everywhere - 2017 Remaster","Rhino/Warner Records",86,144,131,"406511"
145,"spotify:track:7BHPGtpuuWWsvE7cCaMuEU","The Kooks","Naive","Virgin Records",68,146,182,"406270"
146,"spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","Whitney Houston","I Wanna Dance with Somebody (Who Loves Me)","Arista/Legacy",99,118,109,"406198"
147,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",25,148,65,"406147"
148,"spotify:track:4Of7rzpRpV1mWRbhp5rAqG","Lewis Capaldi","Bruises","Vertigo Berlin",9,160,119,"405402"
149,"spotify:track:0goOUCNL6MYrqSVvGhvsxw","Fumez The Engineer, A92, Offica","A92 x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",53,127,28,"405390"
150,"spotify:track:3bidbhpOYeV4knp8AIu8Xn","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",98,141,101,"405372"
151,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",10,143,45,"404888"
152,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",3,139,39,"404468"
153,"spotify:track:5hChuUMe5iHfjkXgzj1D4b","Mooski","Track Star","Capitol Records",99,133,8,"403570"
154,"spotify:track:4FRW5Nza1Ym91BGV4nFWXI","Drake, Rick Ross","Lemon Pepper Freestyle (feat. Rick Ross)","OVO",3,136,10,"401814"
155,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, WizKid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",15,140,118,"401294"
156,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",156,156,8,"401198"
157,"spotify:track:2cc8Sw1OnCuA5bV8nqWqpE","Regard, Troye Sivan, Tate McRae","You","Ministry of Sound Recordings",98,125,4,"401167"
158,"spotify:track:55Am8neGJkdj2ADaM3aw5H","James Arthur","Train Wreck","Columbia",27,157,34,"400834"
159,"spotify:track:0UvCh63URrLFcPkKt99hHd","Oasis","Don't Look Back In Anger - Remastered","Big Brother Recordings Ltd",44,153,177,"400422"
160,"spotify:track:6fRxMU4LWwyaSSowV441IU","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",108,154,5,"399189"
161,"spotify:track:33EGYJLLwz56YIP5Ex9VKs","AJ Tracey, Mabel","West Ten","AJ Tracey",7,145,45,"398780"
162,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner","RCA Records Label",13,152,25,"398401"
163,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",112,163,21,"398108"
164,"spotify:track:6FE2iI43OZnszFLuLtvvmg","MKTO","Classic","Columbia/M2V",109,162,28,"396940"
165,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,176,25,"396608"
166,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",53,151,77,"395096"
167,"spotify:track:78lAToqaV3enWqR7roYVP2","James Arthur","Medicine","Columbia Local",113,137,8,"393437"
168,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",46,129,12,"390781"
169,"spotify:track:6yxTnrfmP6IPqzmQNkSv3S","Ghost Killer Track, D-Block Europe, OBOY","Tonight (feat. D-Block Europe & OBOY)","Hall Access",82,142,7,"389591"
170,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",55,186,14,"389483"
171,"spotify:track:7b4ky1LlQLFhXHmhZkFgqV","AJ Tracey","Ladbroke Grove","AJ Tracey",2,172,117,"389354"
172,"spotify:track:0r3QJbwBuR9UL0ai5qDTw7","Lovejoy","Taunt","Wilbur Soot",172,-1,1,"386336"
173,"spotify:track:2RlgNHKcydI9sayD2Df2xp","Electric Light Orchestra","Mr. Blue Sky","Epic/Legacy",101,170,82,"386317"
174,"spotify:track:4u7EnebtmKWzUH433cf5Qv","Queen","Bohemian Rhapsody - Remastered 2011","Hollywood Records",30,164,105,"386127"
175,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",37,171,194,"382290"
176,"spotify:track:1o6x7iRcDQPEEg8YPgLeVA","Central Cee","Day in the Life","Central Cee",52,174,12,"382017"
177,"spotify:track:4LmN3eU1R1vVEdKuDELpGk","P!nk","All I Know So Far","RCA Records Label",177,-1,1,"380037"
178,"spotify:track:6vFsBXYczYsP0H3lgunZOm","Beach Bunny","Cloud 9","Mom+Pop",81,158,8,"379820"
179,"spotify:track:6nL0wIy3rcQPqHNAtm61Gh","Fat Joe, DJ Khaled, Amorphous","Sunshine (The Light)","RNG / EMPIRE",163,169,4,"379594"
180,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",2,173,88,"379230"
181,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","Hollywood Records",73,185,103,"376847"
182,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",99,183,33,"376720"
183,"spotify:track:5xoUgPXbMNUmoHU0Enwtwq","The Kooks","She Moves In Her Own Way","Virgin Records",107,194,101,"376576"
184,"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Tears For Fears","Everybody Wants To Rule The World","UMC (Universal Music Catalogue)",176,179,6,"375888"
185,"spotify:track:4eNOLmx8r2IJAVKvBBL1jv","Lil Tjay, Polo G, Fivio Foreign","Headshot (feat. Polo G & Fivio Foreign)","Columbia",62,155,8,"375376"
186,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",83,191,29,"374497"
187,"spotify:track:0RLLvYBopDwooCyvnTwgYu","Lil Tjay","F.N","Columbia",75,181,86,"374478"
188,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,192,69,"373875"
189,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin'","Columbia",133,177,104,"373762"
