rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
77,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",14,63,21,"589669"
78,"spotify:track:5lAnYvAIkSDNXqfo7DyFUm","Doja Cat","Ain't Shit","Kemosabe Records/RCA Records",29,93,12,"582511"
79,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",3,80,24,"581023"
80,"spotify:track:6mSzsSdu0CWIV70jEjWMhI","ArrDee","Oliver Twist","Universal-Island Records Ltd.",8,83,15,"573210"
81,"spotify:track:3z4CGd63tpUn9a6oQSG0CI","Dave, Burna Boy","Location (feat. Burna Boy)","Neighbourhood",9,106,132,"557483"
82,"spotify:track:15OCqNPYoLziEAsbVnqRj5","Mimi Webb","Good Without","Epic",16,107,25,"556989"
83,"spotify:track:2Rd4eJ4KwXQQn2sMSToyUM","Kanye West","Moon","Rock The World/IDJ/Kanye LP7",27,56,3,"555736"
84,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",58,94,200,"548849"
85,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",17,87,74,"547912"
86,"spotify:track:1V7bZ9gEIwFQpm8yGxRHNA","David Guetta, MistaJam, John Newman","If You Really Love Me (How Will I Know)","Parlophone UK",86,104,6,"547558"
87,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",1,103,142,"544762"
88,"spotify:track:3Iba59sFmGhQ4kbCY5L8AX","Tom Grennan","Little Bit of Love","Insanity Records",12,88,29,"541016"
89,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",3,92,34,"540073"
90,"spotify:track:6eCmK3GQyFuTNWCJHsaF9d","Clean Bandit, Topic, Wes Nelson","Drive (feat. Wes Nelson)","Atlantic Records UK",90,112,6,"539177"
91,"spotify:track:6KgtcmCF9Ky68XC7ezxl3s","Lizzo, Cardi B","Rumors (feat. Cardi B)","Nice Life/Atlantic",28,81,5,"536186"
92,"spotify:track:0MMyJUC3WNnFS1lit5pTjk","Olivia Rodrigo","jealousy, jealousy","Olivia Rodrigo PS",14,96,17,"531854"
93,"spotify:track:1058fW9H3fZA6QjYCdOBad","Camila Cabello","Don't Go Yet","Epic",66,100,8,"529624"
94,"spotify:track:3mtaSob1BQO4HMSA8lWKRt","Dave","In The Fire","Neighbourhood",6,98,8,"518257"
95,"spotify:track:4qu63nuBpdn0qHUHuObEj1","Marshmello, Jonas Brothers","Leave Before You Love Me (with Jonas Brothers)","Republic Records",53,99,14,"517718"
96,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,101,96,"512031"
97,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,97,26,"511850"
98,"spotify:track:42m3eP1JJhtzffal9B136J","Drake","7am On Bridle Path","OVO",25,25,2,"509637"
99,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",60,113,20,"505194"
100,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",39,120,51,"496638"
101,"spotify:track:5qqabIl2vWzo9ApSC317sa","Oasis","Wonderwall - Remastered","Big Brother Recordings Ltd",61,114,242,"495685"
102,"spotify:track:2Q3jFbyE61mCjS3SkW4toJ","Drake","Race My Mind","OVO",28,28,2,"491279"
103,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",2,110,45,"489584"
104,"spotify:track:5JCoSi02qi3jJeHdZXMmR8","Olivia Rodrigo","favorite crime","Olivia Rodrigo PS",8,116,17,"486805"
105,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",40,121,32,"483872"
106,"spotify:track:3kNWyHdLVW1x6pn9EnSQ1H","Tom Zanetti","Didn't Know","SiC Records Limited",21,109,30,"479925"
107,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",4,111,44,"476659"
108,"spotify:track:4HcmKnUwCKsloslonqMzCN","Bru-C, Bou","Streetside","Crucast",108,-1,1,"476166"
109,"spotify:track:750vtNtNiQVl80E4baoJjd","KSI, Lil Wayne","Lose","BMG Rights Management (US) LLC",18,84,6,"467087"
110,"spotify:track:0Fs9cdPDhptWEDJmiCbkEW","J. Cole, Cults, Amber Coffman","She Knows (feat. Amber Coffman & Cults)","Roc Nation LLC",110,134,7,"463824"
111,"spotify:track:0VcgLoEMA06AKqPxxj2YQs","Ed Sheeran, Tion Wayne, Central Cee, Fumez The Engineer","Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix]","Atlantic Records/Asylum",40,115,5,"452771"
112,"spotify:track:2Ms8MDDtYBw7M3K5F3EqPX","Mimi Webb","Dumb Love","Epic",21,90,14,"452505"
113,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",52,126,183,"447986"
114,"spotify:track:1PDP7mLiAMwhfmgIwzhOm2","Drake, Yebba","Yebba’s Heartbreak","OVO",30,30,2,"443299"
115,"spotify:track:5JKnYZOhSP7rOK0jPYcCjV","WILLOW, Travis Barker","t r a n s p a r e n t s o u l feat. Travis Barker","MSFTSMusic / Roc Nation Records, LLC",25,128,16,"442743"
116,"spotify:track:5erCwioOcRwP59NJUAtEK3","D-Block Europe, RAYE","Ferrari Horses","D-Block Europe",11,144,29,"439309"
117,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,123,57,"439140"
118,"spotify:track:1kSfwOauMxFm9cgYiNfsiL","Little Mix","Love (Sweet Love)","RCA Records Label",89,89,2,"433406"
119,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",85,131,39,"433031"
120,"spotify:track:7F9cT6hIRhnFCYP6GKS0tf","Drake, Kid Cudi","IMY2 (with Kid Cudi)","OVO",32,32,2,"432508"
121,"spotify:track:50ceCGZ3oD3U5caQV5bP6f","Drake, Lil Wayne, Rick Ross","You Only Live Twice (with Lil Wayne & Rick Ross)","OVO",31,31,2,"432042"
122,"spotify:track:6LW3Z1GqbL78TIjfDyg4zp","Wilkinson, Becky Hill","Afterglow","EMI",38,137,33,"431785"
123,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",45,146,54,"430731"
124,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",80,140,46,"428074"
125,"spotify:track:6SRsiMl7w1USE4mFqrOhHC","Olivia Rodrigo","brutal","Olivia Rodrigo PS",8,125,17,"426661"
126,"spotify:track:2vCKQ9NNCTXoAF8ltW0Zv9","Dermot Kennedy","Better Days","Riggins Recording",97,153,7,"424485"
127,"spotify:track:0UvCh63URrLFcPkKt99hHd","Oasis","Don't Look Back In Anger - Remastered","Big Brother Recordings Ltd",44,135,195,"424333"
128,"spotify:track:3fGW43fnu3OHEw6ohTC2Bw","Anne-Marie, Niall Horan","Our Song","Atlantic Records/Asylum",38,124,17,"423925"
129,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,136,152,"422042"
130,"spotify:track:3gbBpTdY8lnQwqxNCcf795","Bastille","Pompeii","Virgin Records Ltd",90,147,83,"420839"
131,"spotify:track:7BHPGtpuuWWsvE7cCaMuEU","The Kooks","Naive","Virgin Records",68,139,200,"420373"
132,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",38,150,48,"417978"
133,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",126,159,26,"417666"
134,"spotify:track:5ScbulRnixQ2XAdvrPMFjz","Drake, Ty Dolla $ign","Get Along Better","OVO",33,33,2,"415503"
135,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,161,199,"413981"
136,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",7,138,39,"413400"
137,"spotify:track:07GvNcU1WdyZJq3XxP0kZa","Fleetwood Mac","Go Your Own Way - 2004 Remaster","Rhino/Warner Records",88,129,98,"413220"
138,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",74,141,103,"410487"
139,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",5,183,147,"409376"
140,"spotify:track:3fVnlF4pGqWI9flVENcT28","Taylor Swift","Wildest Dreams","Big Machine Records, LLC",136,-1,2,"409181"
141,"spotify:track:2tGvwE8GcFKwNdAXMnlbfl","Olivia Rodrigo","happier","Olivia Rodrigo PS",10,152,17,"408801"
142,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",1,163,96,"404505"
143,"spotify:track:4vzJrkfHbCGaodPA5RY5BV","Central Cee","Loading","Central Cee",20,-1,45,"404254"
144,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",95,167,42,"399237"
145,"spotify:track:0ntQJM78wzOLVeCUAW7Y45","Kings of Leon","Sex on Fire","RCA/Legacy",115,149,34,"398915"
146,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,155,98,"396869"
147,"spotify:track:1VdZ0vKfR5jneCmWIUAMxK","Ed Sheeran","The A Team","Atlantic Records UK",45,-1,12,"391817"
148,"spotify:track:4CH0dVylkeBPydRM7AaG8g","Ella Henderson, Tom Grennan","Let’s Go Home Together","Atlantic Records UK",24,154,29,"389249"
149,"spotify:track:254bXAqt3zP6P50BdQvEsq","Fleetwood Mac","Everywhere - 2017 Remaster","Rhino/Warner Records",86,158,149,"388178"
150,"spotify:track:5gOtq0sKU24ZF8hnXlSp1V","Dave, WizKid","System (feat. WizKid)","Neighbourhood",8,166,8,"387612"
151,"spotify:track:3RkNXZvOSMMElmmXztDc94","Drake","F*****g Fans","OVO",40,40,2,"385270"
152,"spotify:track:3J8EOeKLTLXORtWPpOU5bE","Lil Tjay, 6LACK","Calling My Phone","Columbia",1,181,31,"383186"
153,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, WizKid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",15,127,136,"383150"
154,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",2,178,57,"381606"
155,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",5,186,233,"381166"
156,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",16,168,74,"378256"
157,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",11,142,33,"378165"
158,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",37,160,212,"378040"
159,"spotify:track:4lQ87x6SYGR9E8v28xqhh2","Central Cee","Little Bit of This","Central Cee",59,200,9,"377779"
160,"spotify:track:5xoUgPXbMNUmoHU0Enwtwq","The Kooks","She Moves In Her Own Way","Virgin Records",107,173,119,"377225"
161,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",151,194,25,"377053"
162,"spotify:track:3Fzlg5r1IjhLk2qRw667od","Toploader","Dancing in the Moonlight","Sony Soho Square",87,164,136,"376683"
163,"spotify:track:0GjEhVFGZW8afUYGChu3Rr","ABBA","Dancing Queen","Polar Music International AB",118,118,2,"375982"
164,"spotify:track:3UjtIALeg72qmJiKPWBvM3","Two Door Cinema Club","What You Know","Glassnote Entertainment Group LLC",69,156,75,"375690"
165,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",84,192,62,"374963"
166,"spotify:track:2N8m6CYs74qQO4mjVcXO30","Tones And I","Dance Monkey","Elektra (NEK)",1,176,111,"374207"
167,"spotify:track:1yApeqGiKKeAMptbNUv2Mf","Ewan McVicar","Tell Me Something Good","Ministry of Sound Recordings",167,196,2,"373540"
168,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",6,174,46,"371831"
169,"spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","Whitney Houston","I Wanna Dance with Somebody (Who Loves Me)","Arista/Legacy",99,165,127,"371543"
170,"spotify:track:2f0pn9DkEJwAzXApnFh5cr","BANNERS","Someone To You","Island Records",60,171,61,"371054"
171,"spotify:track:73uxnSsFMeJ15POpd3zgrV","Kanye West","Believe What I Say","Rock The World/IDJ/Kanye LP7",29,72,3,"370221"
172,"spotify:track:6PZpNMstpIiRenGK5UyG5D","Charli XCX","Good Ones","Asylum Records",108,108,2,"369605"
173,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin'","Columbia",133,175,122,"369552"
174,"spotify:track:1MZtr7IH5qtjIkqrXj8WOJ","WizKid, Justin Bieber, Tems","Essence (feat. Justin Bieber & Tems)","Starboy/RCA Records",78,157,5,"369190"
175,"spotify:track:32BeYxKPrig1LefHsC0Xuo","Billie Eilish","Happier Than Ever - Edit","Darkroom/Interscope Records",175,-1,1,"369052"
176,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",8,188,61,"368569"
177,"spotify:track:0DwVfCYLrVXgvejYbWwZAd","PinkPantheress","Break It Off","Parlophone UK",84,170,8,"368442"
178,"spotify:track:1sx0XsWUusUoPstbvokZjP","Tai Verdes","A-O-K","Arista Records",172,172,2,"368049"
179,"spotify:track:7pnQ23WgZca9jEfMts9qsR","A1 x J1","Latest Trends","EMI",4,-1,31,"367852"
180,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",13,179,12,"362970"
181,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",2,169,96,"360023"
182,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",4,-1,62,"359964"
183,"spotify:track:3bidbhpOYeV4knp8AIu8Xn","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",98,-1,118,"359564"
184,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",3,195,151,"358515"
185,"spotify:track:1YLJVmuzeM2YSUkCCaTNUB","Florence + The Machine","Dog Days Are Over","Universal-Island Records Ltd.",116,182,17,"356860"
186,"spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q","Majestic, Boney M.","Rasputin","NITRON music",25,162,25,"356649"
187,"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","WALK THE MOON","Shut Up and Dance","RCA Records Label",132,185,50,"356305"
188,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",6,-1,173,"354648"
189,"spotify:track:1Slwb6dOYkBlWal1PGtnNg","Ed Sheeran","Thinking out Loud","Atlantic Records UK",48,-1,81,"352235"
190,"spotify:track:2Gs2mHNQF2Lt7a9iIarcji","Maisie Peters","Psycho","Atlantic Records UK",180,180,3,"351864"
191,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",6,148,26,"350693"
192,"spotify:track:53HqOfi7OfHRXzcWTdGJB3","AJ Tracey","Little More Love","Revenge Records",20,-1,20,"349499"
