rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
33,"spotify:track:4gzsuuZypVbxs0Af1LSZyB","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Neon16",12,37,17,"12172044"
34,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",32,32,74,"11972340"
35,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,28,44,"11874178"
36,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",9,30,20,"11406052"
37,"spotify:track:3Kkjo3cT83cw09VJyrLNwX","Adele","Oh My God","Columbia",3,41,10,"11231039"
38,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",36,36,21,"11220945"
39,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,38,34,"11129653"
40,"spotify:track:0NBgyml7T0IvUNbXIkcSpH","Xamã, Gustah, Neo Beats","Malvadão 3","Bagua Records",33,42,5,"11127006"
41,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",39,39,3,"11105561"
42,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",6,45,26,"11005270"
43,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",7,49,36,"10650669"
44,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",4,46,69,"10513476"
45,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",7,44,14,"10412183"
46,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,50,55,"10257230"
47,"spotify:track:4A8cWXxKfIL3lAyUDzXbCF","Kodak Black","Super Gremlin","Atlantic/Sniper Gang",47,52,7,"10254422"
48,"spotify:track:00Blm7zeNqgYLPtW6zg8cj","Post Malone, The Weeknd","One Right Now (with The Weeknd)","Republic Records",9,48,12,"10059644"
49,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",5,47,20,"9946877"
50,"spotify:track:6lX6l7OuA3qrnIRfdsr0dw","Blessd, Justin Quiles, Lenny Tavárez","Medallo","WEA Latina",50,54,10,"9816613"
51,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",10,59,26,"9494797"
52,"spotify:track:1bjhYUwKUHEg5fHknxFObO","Frank Ocean","Lost","Red Zone Entertainment / IDJ",52,57,2,"9375050"
53,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",53,60,24,"9360892"
54,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",5,56,40,"9287028"
55,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhay Cortez","DÁKITI","Rimas Entertainment LLC",1,67,65,"9000253"
56,"spotify:track:0Be7sopyKMv8Y8npsUkax2","Sebastian Yatra","Tacones Rojos","UMLE - Latino",56,58,10,"8968782"
57,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",57,95,2,"8775546"
58,"spotify:track:2KnLkZ3z7PO3kgVGHGqDpD","Shawn Mendes","It'll Be Okay","Shawn Mendes LP4-5 PS/ Island",55,55,8,"8774579"
59,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",2,61,36,"8755999"
60,"spotify:track:2Gq636OOGgxCTqEuzCZhsa","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","WEA Latina/DALE PLAY Records",37,71,4,"8712136"
61,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,70,115,"8616646"
62,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",2,66,60,"8360799"
63,"spotify:track:5enxwA8aAbwZbf5qCHORXi","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",1,62,11,"8356535"
